,FFR_2,FFR_3
1152,1.000618,0.995029
1153,1.000629,0.994944
1154,1.000634,0.994897
1155,1.000468,0.996233
1156,1.000502,0.995962
1157,1.000531,0.995731
1158,1.000556,0.99553
1159,1.00058,0.995333
1160,1.000603,0.995153
1161,1.000624,0.994977
1162,1.000652,0.994756
1163,1.000681,0.994523
1164,1.000709,0.994296
1165,1.000737,0.994075
1166,1.000762,0.993874
1167,1.000783,0.993704
1168,1.000797,0.99359
1169,1.000805,0.993526
1170,1.000576,0.995369
1171,1.000617,0.995034
1172,1.000652,0.994753
1173,1.000682,0.994513
1174,1.000711,0.994277
1175,1.000738,0.99406
1176,1.000765,0.99385
1177,1.000797,0.993586
1178,1.000832,0.993305
1179,1.000866,0.993032
1180,1.0009,0.992763
1181,1.00093,0.992515
1182,1.000957,0.992301
1183,1.000975,0.992157
1184,1.000985,0.992074
1185,1.000691,0.994439
1186,1.000742,0.994035
1187,1.000783,0.993703
1188,1.000817,0.993424
1189,1.000852,0.993149
1190,1.000883,0.992895
1191,1.000913,0.992652
1192,1.000952,0.992342
1193,1.000993,0.992011
1194,1.001033,0.991693
1195,1.001072,0.991376
1196,1.001109,0.991079
1197,1.001141,0.990819
1198,1.001163,0.990644
1199,1.001176,0.990541
1200,1.000816,0.993438
1201,1.000875,0.992958
1202,1.000923,0.992574
1203,1.000962,0.992258
1204,1.001001,0.991946
1205,1.001037,0.991656
1206,1.001072,0.991379
1207,1.001116,0.99102
1208,1.001164,0.990639
1209,1.001209,0.990276
1210,1.001254,0.98991
1211,1.001297,0.989564
1212,1.001336,0.989257
1213,1.001361,0.98905
1214,1.001377,0.988926
1215,1.00095,0.992359
1216,1.00102,0.991798
1217,1.001074,0.991361
1218,1.001118,0.991009
1219,1.001161,0.990662
1220,1.001201,0.990337
1221,1.00124,0.990026
1222,1.001291,0.989617
1223,1.001345,0.989184
1224,1.001395,0.988775
1225,1.001447,0.98836
1226,1.001496,0.987964
1227,1.00154,0.987611
1228,1.00157,0.987371
1229,1.001588,0.987227
1230,1.001094,0.991196
1231,1.001175,0.99055
1232,1.001236,0.990059
1233,1.001284,0.989673
1234,1.001331,0.989291
1235,1.001376,0.988934
1236,1.001419,0.988589
1237,1.001476,0.988128
1238,1.001537,0.98764
1239,1.001593,0.987186
1240,1.001651,0.986722
1241,1.001706,0.986277
1242,1.001756,0.985876
1243,1.00179,0.985604
1244,1.00181,0.985441
1245,1.00125,0.989943
1246,1.001342,0.989208
1247,1.001409,0.988662
1248,1.001462,0.988244
1249,1.001513,0.987829
1250,1.001561,0.987441
1251,1.001608,0.987063
1252,1.001672,0.986548
1253,1.00174,0.986003
1254,1.001802,0.985504
1255,1.001866,0.984991
1256,1.001927,0.984498
1257,1.001983,0.98405
1258,1.002021,0.983747
1259,1.002043,0.983566
1260,1.001418,0.988594
1261,1.001521,0.987765
1262,1.001596,0.987166
1263,1.001651,0.986715
1264,1.001707,0.98627
1265,1.001759,0.985854
1266,1.001809,0.985444
1267,1.001881,0.984873
1268,1.001956,0.984269
1269,1.002023,0.983724
1270,1.002093,0.983162
1271,1.00216,0.982622
1272,1.002222,0.982127
1273,1.002263,0.981794
1274,1.002288,0.981597
1275,1.001599,0.987139
1276,1.001714,0.986216
1277,1.001795,0.985564
1278,1.001854,0.985083
1279,1.001913,0.984608
1280,1.001968,0.984166
1281,1.002023,0.983727
1282,1.002101,0.983097
1283,1.002184,0.982431
1284,1.002258,0.98184
1285,1.002334,0.981229
1286,1.002406,0.980643
1287,1.002474,0.980103
1288,1.002518,0.979742
1289,1.002545,0.979531
1290,1.001794,0.985571
1291,1.00192,0.984554
1292,1.002007,0.983853
1293,1.002071,0.983341
1294,1.002134,0.982838
1295,1.002191,0.982373
1296,1.002249,0.981907
1297,1.002335,0.981215
1298,1.002426,0.980485
1299,1.002505,0.979847
1300,1.002587,0.979187
1301,1.002666,0.978556
1302,1.002738,0.977972
1303,1.002787,0.977585
1304,1.002814,0.977363
1305,1.002004,0.98388
1306,1.002142,0.982773
1307,1.002234,0.982026
1308,1.002302,0.981485
1309,1.002368,0.980954
1310,1.002428,0.980469
1311,1.002489,0.979978
1312,1.002583,0.979223
1313,1.002682,0.978425
1314,1.002767,0.977739
1315,1.002856,0.97703
1316,1.002939,0.976355
1317,1.003017,0.975728
1318,1.003068,0.975318
1319,1.003097,0.975088
1320,1.00223,0.982062
1321,1.002378,0.980869
1322,1.002477,0.980078
1323,1.002547,0.979509
1324,1.002617,0.978951
1325,1.002679,0.978449
1326,1.002743,0.977935
1327,1.002845,0.977115
1328,1.002953,0.976248
1329,1.003044,0.975513
1330,1.003139,0.974753
1331,1.003228,0.974035
1332,1.003311,0.973367
1333,1.003365,0.972935
1334,1.003394,0.972701
1335,1.002472,0.980113
1336,1.002631,0.978838
1337,1.002735,0.978004
1338,1.002809,0.977407
1339,1.002881,0.976825
1340,1.002945,0.976308
1341,1.003012,0.975772
1342,1.003122,0.974887
1343,1.003239,0.973949
1344,1.003336,0.973162
1345,1.003437,0.972351
1346,1.003532,0.97159
1347,1.00362,0.970883
1348,1.003676,0.970432
1349,1.003705,0.970197
1350,1.000315,0.997418
1351,1.000335,0.997256
1352,1.000353,0.997112
1353,1.000369,0.996978
1354,1.000385,0.996845
1355,1.000401,0.996716
1356,1.000418,0.996575
1357,1.00044,0.9964
1358,1.000462,0.996216
1359,1.000485,0.996029
1360,1.000508,0.995845
1361,1.000529,0.995673
1362,1.000548,0.995514
1363,1.000564,0.995386
1364,1.000576,0.995282
1365,1.00042,0.996559
1366,1.000447,0.996343
1367,1.00047,0.996151
1368,1.000492,0.995974
1369,1.000513,0.995797
1370,1.000534,0.995627
1371,1.000556,0.995447
1372,1.000584,0.995222
1373,1.000613,0.994978
1374,1.000644,0.994731
1375,1.000674,0.994484
1376,1.000703,0.994247
1377,1.00073,0.994026
1378,1.000752,0.993848
1379,1.000769,0.993705
1380,1.000532,0.995645
1381,1.000566,0.995363
1382,1.000596,0.995122
1383,1.000623,0.994904
1384,1.000649,0.994684
1385,1.000675,0.994471
1386,1.000702,0.994253
1387,1.000736,0.993975
1388,1.000773,0.993671
1389,1.000811,0.993362
1390,1.000849,0.993048
1391,1.000887,0.992741
1392,1.000922,0.992453
1393,1.00095,0.992221
1394,1.000973,0.992035
1395,1.000652,0.994665
1396,1.000695,0.994312
1397,1.00073,0.994021
1398,1.000762,0.993763
1399,1.000794,0.993501
1400,1.000825,0.993247
1401,1.000856,0.992991
1402,1.000897,0.992658
1403,1.000942,0.992291
1404,1.000987,0.99192
1405,1.001034,0.991536
1406,1.00108,0.991157
1407,1.001124,0.990796
1408,1.00116,0.990507
1409,1.001188,0.990274
1410,1.00078,0.993614
1411,1.000833,0.993184
1412,1.000874,0.992843
1413,1.000911,0.992547
1414,1.000947,0.992246
1415,1.000983,0.991952
1416,1.001019,0.991658
1417,1.001067,0.991268
1418,1.001119,0.990838
1419,1.001172,0.990403
1420,1.001228,0.989947
1421,1.001284,0.989492
1422,1.001337,0.989055
1423,1.00138,0.988706
1424,1.001414,0.988424
1425,1.000918,0.992485
1426,1.000981,0.991974
1427,1.001028,0.991582
1428,1.001069,0.991251
1429,1.00111,0.990914
1430,1.00115,0.990584
1431,1.001191,0.990252
1432,1.001246,0.989803
1433,1.001306,0.989307
1434,1.001367,0.988808
1435,1.001432,0.988278
1436,1.001497,0.987745
1437,1.00156,0.98723
1438,1.00161,0.986818
1439,1.001651,0.986485
1440,1.001065,0.991282
1441,1.001139,0.990676
1442,1.001193,0.990233
1443,1.001237,0.989871
1444,1.001282,0.989502
1445,1.001327,0.989138
1446,1.001372,0.988771
1447,1.001434,0.98826
1448,1.001503,0.987696
1449,1.001572,0.987132
1450,1.001646,0.986526
1451,1.001721,0.985913
1452,1.001794,0.985317
1453,1.001852,0.984841
1454,1.001899,0.984456
1455,1.001224,0.98998
1456,1.001309,0.989284
1457,1.001369,0.988792
1458,1.001417,0.988403
1459,1.001465,0.988005
1460,1.001513,0.987612
1461,1.001562,0.987212
1462,1.001632,0.986637
1463,1.00171,0.986002
1464,1.001787,0.985371
1465,1.001871,0.984688
1466,1.001955,0.983995
1467,1.002038,0.983316
1468,1.002104,0.982774
1469,1.002158,0.982336
1470,1.001395,0.988583
1471,1.001491,0.987794
1472,1.001557,0.987254
1473,1.001608,0.986841
1474,1.001659,0.986419
1475,1.00171,0.986002
1476,1.001763,0.985571
1477,1.001841,0.984931
1478,1.001927,0.984223
1479,1.002013,0.983524
1480,1.002106,0.982761
1481,1.002201,0.981986
1482,1.002294,0.981223
1483,1.002368,0.980614
1484,1.002428,0.980122
1485,1.001578,0.987082
1486,1.001686,0.986201
1487,1.001757,0.985615
1488,1.00181,0.985183
1489,1.001864,0.98474
1490,1.001918,0.984304
1491,1.001973,0.983847
1492,1.00206,0.98314
1493,1.002156,0.982355
1494,1.00225,0.981586
1495,1.002353,0.980741
1496,1.002458,0.979884
1497,1.002561,0.979036
1498,1.002644,0.97836
1499,1.00271,0.977814
1500,1.001775,0.98547
1501,1.001894,0.984498
1502,1.00197,0.983872
1503,1.002025,0.983424
1504,1.002081,0.982965
1505,1.002136,0.982515
1506,1.002194,0.982038
1507,1.002289,0.981261
1508,1.002395,0.980397
1509,1.002498,0.979555
1510,1.002611,0.978627
1511,1.002726,0.977685
1512,1.00284,0.976751
1513,1.002931,0.976009
1514,1.003004,0.975409
1515,1.001986,0.983739
1516,1.002116,0.982682
1517,1.002196,0.982021
1518,1.002253,0.981561
1519,1.00231,0.98109
1520,1.002366,0.980634
1521,1.002426,0.980141
1522,1.00253,0.979293
1523,1.002645,0.978347
1524,1.002757,0.97743
1525,1.002881,0.976414
1526,1.003007,0.975388
1527,1.003131,0.974367
1528,1.00323,0.973557
1529,1.00331,0.972904
1530,1.002214,0.98188
1531,1.002352,0.980747
1532,1.002436,0.980059
1533,1.002493,0.979591
1534,1.002552,0.979113
1535,1.002607,0.978657
1536,1.002669,0.978155
1537,1.002781,0.977235
1538,1.002907,0.976205
1539,1.003029,0.975208
1540,1.003164,0.974101
1541,1.0033,0.972988
1542,1.003435,0.971881
1543,1.003543,0.971002
1544,1.003629,0.970297
1545,1.002457,0.979887
1546,1.002603,0.978692
1547,1.00269,0.977984
1548,1.002747,0.977513
1549,1.002806,0.977032
1550,1.002861,0.976583
1551,1.002923,0.976077
1552,1.003044,0.975086
1553,1.00318,0.973972
1554,1.003312,0.97289
1555,1.003459,0.971688
1556,1.003606,0.970485
1557,1.003752,0.96929
1558,1.003868,0.968342
1559,1.00396,0.967584
1560,1.002717,0.977758
1561,1.002869,0.976514
1562,1.002957,0.975792
1563,1.003015,0.975324
1564,1.003073,0.974846
1565,1.003126,0.974411
1566,1.003188,0.973907
1567,1.003317,0.972846
1568,1.003464,0.971648
1569,1.003607,0.970477
1570,1.003766,0.969174
1571,1.003924,0.967877
1572,1.004081,0.966594
1573,1.004206,0.965573
1574,1.004305,0.964763
1575,1.000328,0.997272
1576,1.000345,0.997132
1577,1.000361,0.997001
1578,1.000376,0.996871
1579,1.000392,0.996735
1580,1.00041,0.996593
1581,1.000429,0.996428
1582,1.000455,0.996218
1583,1.000482,0.995987
1584,1.000511,0.995746
1585,1.000541,0.995497
1586,1.000571,0.995249
1587,1.000601,0.995
1588,1.000628,0.994773
1589,1.000654,0.994562
1590,1.000435,0.996383
1591,1.000458,0.996186
1592,1.000479,0.996012
1593,1.0005,0.995842
1594,1.000521,0.995663
1595,1.000544,0.995476
1596,1.000569,0.995268
1597,1.000601,0.994997
1598,1.000638,0.994693
1599,1.000676,0.994373
1600,1.000717,0.994038
1601,1.000758,0.993697
1602,1.000799,0.993353
1603,1.000836,0.993043
1604,1.000871,0.992758
1605,1.000548,0.995438
1606,1.00058,0.995176
1607,1.000606,0.994959
1608,1.000631,0.99475
1609,1.000658,0.99453
1610,1.000685,0.9943
1611,1.000715,0.99405
1612,1.000755,0.993716
1613,1.000801,0.993337
1614,1.000849,0.992937
1615,1.000901,0.992509
1616,1.000953,0.992069
1617,1.001007,0.991621
1618,1.001055,0.991222
1619,1.001099,0.990857
1620,1.00067,0.994429
1621,1.00071,0.994097
1622,1.000741,0.993837
1623,1.00077,0.993594
1624,1.000801,0.993336
1625,1.000834,0.993066
1626,1.000869,0.992774
1627,1.000917,0.992375
1628,1.000971,0.991919
1629,1.00103,0.991436
1630,1.001093,0.990911
1631,1.001158,0.990366
1632,1.001225,0.989809
1633,1.001284,0.989315
1634,1.001339,0.988863
1635,1.000799,0.993351
1636,1.000848,0.992944
1637,1.000884,0.992643
1638,1.000917,0.99237
1639,1.000952,0.992078
1640,1.000989,0.991771
1641,1.001029,0.99144
1642,1.001085,0.990974
1643,1.001149,0.990439
1644,1.001218,0.989871
1645,1.001293,0.989246
1646,1.001372,0.98859
1647,1.001452,0.987917
1648,1.001524,0.987323
1649,1.001589,0.98678
1650,1.000938,0.9922
1651,1.000996,0.991714
1652,1.001037,0.991373
1653,1.001073,0.991075
1654,1.001111,0.990755
1655,1.001152,0.990416
1656,1.001196,0.990049
1657,1.001261,0.989514
1658,1.001335,0.988897
1659,1.001413,0.988242
1660,1.001501,0.987511
1661,1.001594,0.986741
1662,1.001689,0.985947
1663,1.001773,0.985248
1664,1.00185,0.98461
1665,1.001086,0.990969
1666,1.001154,0.9904
1667,1.0012,0.990021
1668,1.001238,0.989705
1669,1.001279,0.989364
1670,1.001322,0.988999
1671,1.001371,0.988599
1672,1.001443,0.987993
1673,1.001528,0.987291
1674,1.001617,0.986547
1675,1.001718,0.985708
1676,1.001825,0.984819
1677,1.001935,0.9839
1678,1.002033,0.983092
1679,1.002121,0.982355
1680,1.001244,0.989653
1681,1.001322,0.989
1682,1.001372,0.988586
1683,1.001411,0.988258
1684,1.001454,0.987902
1685,1.0015,0.987519
1686,1.001552,0.987092
1687,1.001633,0.986412
1688,1.001728,0.985623
1689,1.001829,0.984787
1690,1.001943,0.983834
1691,1.002065,0.982823
1692,1.002191,0.981774
1693,1.002302,0.980854
1694,1.002403,0.980014
1695,1.001413,0.988246
1696,1.001502,0.987509
1697,1.001555,0.987064
1698,1.001595,0.986732
1699,1.001639,0.986367
1700,1.001686,0.985975
1701,1.00174,0.985527
1702,1.001831,0.984772
1703,1.001936,0.983893
1704,1.002048,0.982961
1705,1.002177,0.98189
1706,1.002314,0.980753
1707,1.002456,0.97957
1708,1.00258,0.978535
1709,1.002694,0.97759
1710,1.001594,0.986742
1711,1.001692,0.985923
1712,1.001749,0.985453
1713,1.001788,0.985124
1714,1.001832,0.984759
1715,1.001879,0.984367
1716,1.001935,0.983906
1717,1.002035,0.983075
1718,1.002152,0.982101
1719,1.002276,0.981069
1720,1.002419,0.979874
1721,1.002571,0.978609
1722,1.00273,0.977289
1723,1.002869,0.976136
1724,1.002995,0.975083
1725,1.001787,0.985133
1726,1.001895,0.984239
1727,1.001953,0.983752
1728,1.001991,0.983434
1729,1.002034,0.983077
1730,1.00208,0.982694
1731,1.002136,0.98223
1732,1.002245,0.981321
1733,1.002374,0.98025
1734,1.002511,0.979113
1735,1.00267,0.977789
1736,1.002838,0.976392
1737,1.003014,0.974932
1738,1.003167,0.973656
1739,1.003307,0.972493
1740,1.001994,0.983413
1741,1.002109,0.982453
1742,1.002169,0.981961
1743,1.002205,0.981661
1744,1.002245,0.981321
1745,1.002289,0.980959
1746,1.002344,0.980501
1747,1.002463,0.979514
1748,1.002603,0.978344
1749,1.002753,0.977095
1750,1.002929,0.975635
1751,1.003113,0.974101
1752,1.003306,0.972498
1753,1.003475,0.971097
1754,1.003628,0.96982
1755,1.002215,0.981573
1756,1.002336,0.980564
1757,1.002395,0.980079
1758,1.002427,0.979807
1759,1.002465,0.979492
1760,1.002505,0.979163
1761,1.002558,0.978721
1762,1.002686,0.977657
1763,1.002839,0.976387
1764,1.003003,0.975019
1765,1.003196,0.973416
1766,1.003397,0.971738
1767,1.003608,0.969991
1768,1.003792,0.968459
1769,1.003959,0.967065
1770,1.002451,0.97961
1771,1.002576,0.978571
1772,1.002632,0.978107
1773,1.00266,0.977873
1774,1.002694,0.977593
1775,1.002728,0.977308
1776,1.002778,0.976892
1777,1.002915,0.975754
1778,1.003079,0.974387
1779,1.003259,0.972891
1780,1.00347,0.971135
1781,1.00369,0.969307
1782,1.003918,0.967411
1783,1.004118,0.965743
1784,1.0043,0.964229
1785,1.002702,0.977525
1786,1.002828,0.976476
1787,1.00288,0.976045
1788,1.002902,0.975862
1789,1.00293,0.975627
1790,1.002957,0.975398
1791,1.003003,0.975019
1792,1.003148,0.973812
1793,1.003324,0.97235
1794,1.00352,0.970718
1795,1.003751,0.968799
1796,1.00399,0.966812
1797,1.004236,0.964763
1798,1.004454,0.962952
1799,1.004651,0.961312
1800,1.00031,0.997382
1801,1.000322,0.997288
1802,1.000333,0.997193
1803,1.000345,0.997087
1804,1.00036,0.996965
1805,1.000377,0.996821
1806,1.000398,0.996639
1807,1.000427,0.996397
1808,1.00046,0.996121
1809,1.000495,0.99582
1810,1.000534,0.995498
1811,1.000574,0.99516
1812,1.000617,0.994797
1813,1.000659,0.994444
1814,1.0007,0.994092
1815,1.000409,0.996548
1816,1.000426,0.996406
1817,1.000441,0.996281
1818,1.000457,0.996143
1819,1.000476,0.995984
1820,1.000498,0.995798
1821,1.000525,0.99557
1822,1.000562,0.995258
1823,1.000605,0.994895
1824,1.000652,0.994497
1825,1.000704,0.994061
1826,1.000759,0.993597
1827,1.000818,0.9931
1828,1.000875,0.992621
1829,1.000931,0.99215
1830,1.000513,0.995669
1831,1.000537,0.99547
1832,1.000555,0.995317
1833,1.000575,0.99515
1834,1.000598,0.994958
1835,1.000624,0.994733
1836,1.000657,0.994461
1837,1.000702,0.994078
1838,1.000756,0.993626
1839,1.000815,0.993126
1840,1.000881,0.99257
1841,1.000952,0.99197
1842,1.001028,0.991328
1843,1.001101,0.990715
1844,1.001172,0.990115
1845,1.000624,0.994737
1846,1.000655,0.994478
1847,1.000676,0.994298
1848,1.000698,0.994109
1849,1.000724,0.993889
1850,1.000755,0.993628
1851,1.000792,0.993316
1852,1.000846,0.99286
1853,1.000911,0.992316
1854,1.000983,0.991712
1855,1.001064,0.991028
1856,1.001152,0.990285
1857,1.001246,0.989487
1858,1.001336,0.988732
1859,1.001423,0.987995
1860,1.000741,0.993749
1861,1.00078,0.993424
1862,1.000804,0.993221
1863,1.000828,0.993016
1864,1.000856,0.992775
1865,1.000891,0.992486
1866,1.000932,0.992138
1867,1.000995,0.991607
1868,1.001071,0.990968
1869,1.001155,0.990256
1870,1.001252,0.989437
1871,1.001358,0.988543
1872,1.001472,0.987582
1873,1.001579,0.986677
1874,1.001684,0.985795
1875,1.000866,0.992698
1876,1.000912,0.992306
1877,1.000939,0.992083
1878,1.000964,0.991872
1879,1.000994,0.991618
1880,1.00103,0.991308
1881,1.001075,0.990929
1882,1.001147,0.990321
1883,1.001235,0.989584
1884,1.001332,0.98876
1885,1.001446,0.987801
1886,1.001571,0.986749
1887,1.001705,0.985615
1888,1.001831,0.984554
1889,1.001954,0.983519
1890,1.000998,0.991582
1891,1.001053,0.991121
1892,1.001081,0.990882
1893,1.001106,0.990674
1894,1.001136,0.990416
1895,1.001174,0.990096
1896,1.001222,0.989693
1897,1.001303,0.989005
1898,1.001403,0.988168
1899,1.001514,0.987228
1900,1.001645,0.986122
1901,1.001789,0.984905
1902,1.001945,0.983591
1903,1.00209,0.982366
1904,1.002232,0.981174
1905,1.001139,0.990394
1906,1.001201,0.989865
1907,1.001231,0.989616
1908,1.001254,0.989421
1909,1.001284,0.98917
1910,1.001322,0.988851
1911,1.001371,0.988433
1912,1.001462,0.987664
1913,1.001574,0.986723
1914,1.0017,0.985662
1915,1.001849,0.9844
1916,1.002014,0.983014
1917,1.002192,0.981513
1918,1.002357,0.980118
1919,1.002518,0.978761
1920,1.001289,0.989129
1921,1.001359,0.988537
1922,1.001389,0.988285
1923,1.001409,0.988115
1924,1.001437,0.98788
1925,1.001473,0.987575
1926,1.001523,0.987152
1927,1.001624,0.986301
1928,1.001748,0.985252
1929,1.001889,0.984065
1930,1.002058,0.98264
1931,1.002243,0.981077
1932,1.002444,0.979383
1933,1.00263,0.977813
1934,1.002811,0.976286
1935,1.001449,0.987781
1936,1.001525,0.987134
1937,1.001554,0.986889
1938,1.00157,0.986755
1939,1.001595,0.986549
1940,1.001628,0.986272
1941,1.001677,0.985856
1942,1.001788,0.984921
1943,1.001925,0.983761
1944,1.002082,0.98244
1945,1.002271,0.980844
1946,1.002478,0.979098
1947,1.002702,0.977205
1948,1.00291,0.975454
1949,1.003112,0.973752
1950,1.001619,0.986346
1951,1.001701,0.985655
1952,1.001727,0.985429
1953,1.001738,0.985344
1954,1.001757,0.98518
1955,1.001785,0.984944
1956,1.001832,0.98455
1957,1.001952,0.983531
1958,1.002103,0.982257
1959,1.002277,0.980794
1960,1.002488,0.979017
1961,1.002717,0.977081
1962,1.002966,0.974985
1963,1.003195,0.973046
1964,1.003419,0.971162
1965,1.0018,0.984815
1966,1.001885,0.984098
1967,1.001908,0.983908
1968,1.001911,0.983884
1969,1.001923,0.983775
1970,1.001944,0.983598
1971,1.001987,0.983238
1972,1.002118,0.982137
1973,1.002282,0.980747
1974,1.002474,0.979134
1975,1.002707,0.977164
1976,1.00296,0.97503
1977,1.003233,0.972726
1978,1.003486,0.970592
1979,1.003732,0.968521
1980,1.001994,0.983181
1981,1.002079,0.982463
1982,1.002095,0.982328
1983,1.002089,0.98238
1984,1.002094,0.98234
1985,1.002106,0.982238
1986,1.002143,0.981927
1987,1.002282,0.980747
1988,1.002461,0.979243
1989,1.002671,0.977467
1990,1.002929,0.975293
1991,1.003207,0.972952
1992,1.003505,0.970435
1993,1.003782,0.968097
1994,1.004051,0.965831
1995,1.0022,0.981441
1996,1.002282,0.980754
1997,1.002289,0.980694
1998,1.002272,0.980838
1999,1.002267,0.980881
2000,1.002268,0.980869
2001,1.002297,0.980623
2002,1.002446,0.97937
2003,1.002637,0.977756
2004,1.002868,0.975804
2005,1.003152,0.973412
2006,1.003455,0.970853
2007,1.00378,0.968118
2008,1.004082,0.965565
2009,1.004375,0.963098
2010,1.002419,0.979595
2011,1.002493,0.978974
2012,1.002489,0.979008
2013,1.002458,0.979263
2014,1.002442,0.979404
2015,1.00243,0.9795
2016,1.00245,0.979333
2017,1.002606,0.978014
2018,1.00281,0.976299
2019,1.003064,0.974158
2020,1.003375,0.971535
2021,1.003706,0.968742
2022,1.004057,0.965782
2023,1.004386,0.963004
2024,1.004703,0.960326
